AccountID,Amount
12zrTzeiWN7s5vo5Z3SJLize1Au3GbxXZ3FGEWeosLu6BBk8,10.00
15QQ84dTkDPRBE5cFqf4pePGgkiU4TvtzPei3qhkWWEoEkbU,50.00
15VHfqcgYy3eZiDUrqBqJF3xTQ9cVGEUnhx6XSkaAMgbNqgK,15.00
13Vy7B7KcKrdqzNWPMCvcgahycDQSEqJbMJ9fPCZYzdecNZH,10.00
15tPw8f2YuWXaX5fa6uY44hBoUqbPgV9xfUTK46FxkMHLGMe,20.00
165Zz4CprvpJvcuTtSoetRPSixB6VgrSsQyHp9KbfBCZ4ikP,170.00
14DeXwX3Jczvq41b3kaWXC6o5CAHCk4q5gdk2F8mM2Az44Hi,10.00
1bXHd4G4kRJMHVWGTRiCP58KojHC8kn9gxewKmHgvCV3aag,20.00
14K5m2xeiFop8DoBpdxwZH6Y7graBFHJT7qceyaW39gEfTrz,266.00
13YNybsBMzyLYvyvgneuBbJNsBG6Ze8hvaVLUKwDJugGnVUd,10.00
13ge1ZL59kMaSKbV1jDa9H43RFzyQ9rYUucXQEFqcxhTaebn,10.00
163EnVHuhEzwyGLbNsfke1sgVN9iUskYF4fbBPWA7DasYHYy,20.00
14DVWhPaat3RAxBESj1GNDsbt8PLffiTQ3nfDLXGH44oYYMu,40.00
13tr93nkQVQmR12jihr5kkGbvUUZPzK7vpFoP3KjnRGxGmbP,5.00
133sGQCuTUg85ZRBioi7388G1cNYV1Zg6tzWRLMVQMD3Bovz,254.20
13wnAMvM2KuxC8MVnnHRFiSLBSjnjPkJ2AosVrAqAZKgs8N7,10.00
15tx6WXw2NTUQ77wNpoqq1Qwob9tUmDjfm7t5Gp4DLvqJp4C,8.00
1Zfrj5jy41yATJ8zjDjgxoZgiH2diSAXhqpNzBdPrGooQEX,10.00
1t57djwSB2trWVvPErYxDjhDsRsZDkLjLCiieZ4sVwryEX7,20.00
12sD92jSz1Cipao6m8Yz84BFLTwVnP9z2EyLzUcwrg3TkZZP,250.00
15oY3WXgpB6JxY1KdPuN64rVEV98otkDUWMjk1g38NyxQzUL,370.00
16iDVsSbsK5psmTzqK5fKAwMia7rN1yk6RNhttPWarXDhUVf,8.62
15qjnZb4ngdbfNXC3jC5bcU66Mxfb8cpZdDvsqw1iNDMrJDY,15.00
13GCqFuNrdM5t6hoTh1DneeSy2ho3WyzqeiVPV2pKVTFJaRP,35.00
16ieGy87vT3fcpEHvbo8Qst7F4wHF5g7A78BG9dbtaucgxiJ,7.00
13Q5LQmqL75kuAxv93UVAbkWkh7u4xs2CoSYFpxWYBDy33JH,15.00
1nZZ5jCw14DbkB4bkkwiHqL3Fr4shytDNBNJoKyyyLor6Ep,"40,000.00"
12e4EdZFsDMpKREt8gE2xZBd6L5zy3zDt3pvEKcuCei9nooK,24.00
12RPGQGmUTr4MsaX7qZekdgxyuuexZwpuMKjsaDotCNizeUv,10.00
13Q7KefMWPg1Asx9VPWKZv69KdsnHZ1KJLsXzhE58sNec8Ja,119.70
12x3QCa4iAyNGa3p5xKjD9udVRLbvs9ogJJnNa3wQTHCG6qs,20.00
14WK2sPCm7dXTpgBd5enqh5CHkd1Y4rk4w47py3crah6QMt,5.00
16AhYRu5bPhDYGEKY39GRUSyTa88LSXLqj9FKUgHvDgJNKB8,190.00
1uk4oWUNV1x4M6iieFpCBPgVCyjhReGXQQKa9ksExNhrdsr,5.30
16GVHYjxfLscg6fNC5eQ1HcTdH97JnYy5hjm4Ph3WGSvDJ92,103.00
145tvmrhwoehm5vnVxraLXhX5ccCKb7pnTMNV6G2avZ1o1cL,100.00
12pNWLScMpAAnPH8zHa8mdaaZjM3xNmCNsAm3zRuZYpL6gdz,8.75
14aD5j4DsM2vk3DgutfZqDNVfror19aufmWBHrWfd3DsQ9Ec,80.00
12RDLcTJNYKezjaiukaPLP3rYetHt4TyZQ4iuW5AZ1Q4fAKq,35.00
1gpA9hrfZhAza2695yyjB9CL3mk3U2hFm5edtj4GXjLig7b,5.00
13n1asVvp4JUs9mt6wiDG65cPyMXxdkdmdF1FMcAmeXrkUSb,10.00
12s7cvebR7SKKq7txSj4jeRjCuphBV5RFpxT45oy6kQemMSs,5.00
13aV2Kg7SXxx2SqkzAZFN3FviJsWgyfmr5CwhBRWDCHyUqbZ,130.00
12KxaeAFuxHm6m7NQ5y63W7UoVCsDLcPV4ABSnfjaQMWSzEj,5.10
1CGRwZUstw1tgJCe7NAFLwZEQTJ5DJsZwdev5xV3CBFuUgj,6.98
124ckLArnW6WKT9h9bDxdpLoLvw1zWmSyfkxWo7531dVhGHS,100.00
129MhGbzExufWTDAAvfERApUBZbYhWPKG9vY6s4kyWkGxuHj,10.00
15wku58Miy8YQ9hhCCwn2Pxbo2HdobE4qmSd3HLTPCogdv8L,10.00
16JpFw3nHZbUmybfovmBxp9vuSPGp5bNk7NyEKoNbBpBVECQ,5.00
1CZNcUTQggHEHk5RiRqjDgpCDnfDxPaaxQiTe1tEX2zwC6V,5.10
14zugYmZJuh2uyrQoHfZRkjcHs1JyTpUmUkafXfZ53GjNn7w,10.00
15zjyjAWj6YCLiL4gBFVE4PzqauEFxjbTAoL4E4nCghVMFcc,55.90
17KZLTZSi5jiPYNWaLxkKifSgyJkbTL8F2hK2DbEbbe9ye3,10.00
16SqcC5A8BgFu2a9oia6A9ogcrNcUB8e9zxuDkCAG6aXXQSS,10.00
1b8KcoTTHTjjZsvecCjdLeSBxzRQHuqLsoQKRKeoaNvt1A1,53.00
13Befstr1bdLSbmq7up3vKBJaE7CUbbacoqyRWcXCBUi9Uoq,10.00
118VFzz9NuhGfviUt5EHuwJouXEEjJeJgavDsQxjuj5WGqQ,10.00
1uX8anHv9xhPeSGNFwpE6MxqLXGmfTcbsb4vHnHoiReoY8S,5.00
16Va7R2cquTbfWL2Xc8wc2goeYz4ehSTUiUonHL2wax7UwhW,37.00
1BZuDWScwvgaUWZAry5kcA6eEyWxeWvY8m5fgXj7qEP2vHe,5.00
14MGgqGqikKApGbsmFKJiNY8RGMdytBmPszAmGC7sj3gGSJU,50.00
13K3WE3fB7sbnWtVM2Z8drmS2bFWdbNtTq52itnqjjWhFr9r,478.00
12REUJkWq9JhAKH6qE2FpdqxxNXFvVi3iGPqoFEuDSw776JX,56.00
126WD5co4D76bBFEngvCjsVYAorYMLbi78XVLoBTgTAm8NFp,50.00
14aFoy92Hv5TGbi7ToecpiL9g9fGtphxny4AdYvThSYDoUnS,19.20
16DWb4Fcz51LvwoA4bmfSjeB33QChv3ogwNsRXUq4669Zzgb,10.00
12c4rgTE3zEAfZAguUscRuPGDynD51jn2gTE59r2xRbimsak,178.00
15S4JNLnXqBKrW1QqYjVCkNpXpMafJeu2fJHNeRuKoLWsVdX,5.00
15SpVziXGDwXKLMAGjTgNJdNyQBdrcJRxaX8f4Rzcxm8tkkV,5.00
16HuZ7Sudt7wFNc8qhXnQL8ktPjVnmhJbXEshQimjJxJBmX6,10.00
14gKHgbGzGRZmSXYXpnMF1nkKzBo3D2oh94gmpowTNgjBhZo,40.00
14ibZhLk9zuhBwbtYdKqscEU7Ad3zJrrVUuq9wy7kJKq2hjY,5.00
1C4chyBEP34Ez9hK469KS7EdBdiVNhrjx6MkGDxvKa2GT52,7.00
14QmTK8oMdcn4zY2hAGdTjv6gvmq1YgkZKEuVo4p2K5VM5qX,60.00
13TS9g2y53cHAD8a5JmTaCeM2bqpqmLsybuRdvYVfEK63tnG,200.00
16Hx6CPcr254ec7kLXmtgsj66WsXS8L2xSXnrAyK7Cvdunfy,137.95
1CJsVXWG9h9gxHf6cEFPM5MxZsCCwnW8SeGtwg8xLgZt2tm,39.00
12gbxp4yTSHkF3cLptmJR4FnGVqV9ZA2GrtGjsFTz94A42Db,200.00
12YwfFDQRDEk6FYZrLuAMfZSn2jAPavUhMRUFjToBVfR5zj4,75.00
12QvjNGa7aMhBsEpDJpUdACznYK9GYGMp912PodUpwNkGAm1,25.00
1UCnaFtEaSyChaHVyTqenk6BtSBxj1L5HVR5PvdVEqgLzFi,10.00
138nLqFBA418PVhyn6g9X8QsS2PBbys1oDVmi4W1AKfMqWjw,50.00
12E4USd6ZdczN4YPFzHBwb6k3boE1vYP1xSF11LzXWRDo8xm,46.00
138pSKJ3KEowzAB2qja3URFH7G9HkngPFumXf4mvBkZjyL7P,"1,001.00"
15uB5Hvg5dw4rk4k8cXbaFTC5ukgZ4JHjdvsf9zfYgC4xuvR,50.00
14tmwJ8tufo4y62EwDG25urwphwTCs19gaDVwgpeZ8GZSBR3,5.00
148LkCmqjReKWFxwWcWkQev91oAFTNA6mdsN9HHfxDgG9Hdv,10.00
1sBtMFHzhe522aia4hz4rpuZSFe5QaWwmw2Lo25zT7WHPhU,100.00
14SZRHiZBjKKEB18CpYw5GZ5c7RF6m4aBspgs8BTfmriJEhM,25.00
13bg4S1TtG6immm6sHt3MNd5agzJ69iGwbFCb2UTAjg4ycAz,8.97
12wxs3XqkZMh5XwnzLJ3TGD2G2iNn2dA8ryQryBwB3qKanxq,60.00
1bc6jrktnLrUrBHbQBnCUBGquNCpsQAtGTuHvgt38ULUdLc,10.00
15oYceAcfQLHjHisGntxGWbqXr1ska1mGDSeuqZGo1b6FHd7,5.00
15ofWVeTH5mo4k6QvDuUceerWzmRX1j6JGwNw5e9sj7CntsV,25.00
1nbfwoon2DMDeGpBYoFLrCZs8drL7k6h4keL8QBDXjXcu2C,25.00
14SpmFagFoiQ8XK941rMvdZJkWiTP1tbtz5FK3TECCjWmSYE,5.00
1rySvDCc4GLmoFZxTUCbZJFcjMGJXyqCKUq8gGLCHkq46NJ,10.00
16ZdLPRy5udwcTzzpCfiVffPNb6uTZdR567CpYqBUDQD2oaz,35.00
15VuWDZQAaTJMuPNDDmWdVygh2MZanhwG7L8zR533rcg4hCM,10.00
14W6B3vFq8BPkFZTcTxuawqfiPNFPNm4Lz8Am86RZJWbah8A,5.00
13QAskvfpaWT3hJ4FjhZin5WYr54phmEf6DdevDYYNAbeNys,88.00
14dZ6aqVArpgLSZDu8C2VFYoW3pkuMkA6H4gUwLDGNS7zBP4,5.00
12489XQWHiggNyooyJqhVqS35hC3N2uRQ8SStcRge4gvScQP,5.00
15zLit9i8itobV81QKLD2V3FAgPPSGpC8VFPv4bekvZKN4GS,105.00
126tR2pDU1MpCDGZYtSTBhwwL7APM7dA7aa5ekWpbpj4sWMN,5.00
13TjK6W32NPKgUfqLt934so7wZqFuTdQTLVDEER6p7ZFLtsm,5.00
14r82DmZ8LoV74j8h78At2qxmsz5tXP5rWQNzeLs8z7NryT9,5.00
13T2XWs69C44ZrWesNwZYGAGGt5KyX3Zi3R96haK1Y7ABTnU,100.00
13e9XJZxG7DFQMxst4SpxE5XNHijakf4rg6uaZkHyVwcyBvq,100.00
1n2tZiVR8rxmZZ9gWCM3ZigumubK5WmT1Dmjx5ouh8SUcRu,10.00
13TdVHXcjDkCioCc6rLgYaGyFxqat6hXxWJyMzSX5VPAnGPD,52.00
12Bsh2u72k5d4sUQDRmSMJZjJnC6CccAXCaUYv1bNQ3iuS7Z,5.00
13rmeSAXKVd3s2cGxfASj5dHucUyR6LH6PiWjj4k7Sniasf8,50.00
14V1XUd829qJMRetGpkoUH715mghUq1Ks3m3R84KLVkgGLiP,40.00
16GJoy5XPXXMBZz1Wefzkm5BXFTFYnMkx6RGgqP7sMP8T5Rb,35.00
138Gg3HL5FB5P9NTv1h83VL3sF2r5GPptwDbn9s1NUniQSNU,230.00
15tt1CMv6hCjfkJKDtEi1o1Zr37TTkvsVSJFq1g1xfq7GCDA,150.00
11hzuVmCUQ5sKXGbhaFAuSZDKY17jLnxgaH7wYoYgrbnr7V,6.00
14zUQ3GQqwQvimE1Jq93Lv7Dzc8mTqqtP5VphZNWgkVjAqLc,5.00
16B7ePKGgRTZo5PC4qDCoto2mKBbiQx4s19XoWizXujgqeAn,300.00
1gxN9kTzN6H1xjvCzUUBbAaWsbS6Td1e5M6sE1XD5UNrWYk,12.00
1y9JUXNziopoNgdHdFXtEkBBrzcSZ95pZD3bCjuAVQ247aB,5.00
126x6rv3QPA84mKXdTjEN1C7nrF7gx2bE4ZSzYgRHN2gtQNT,10.00
1394ak37CvyxP1giC46CrMngit8gbkLiKY8fxaxTj22e3kGv,122.00
14iWugVRGwbeEXaHH9mLVZGnq8acNtY4B41FabqWnbC2XviP,10.00
14AfMx6Z1bET74ETvVwz55vGPY4PanFoVFfChGVqiaE8deYv,50.00
12nXBTnsXDqhHuxT3PDdzbTibUwhpLXGnsAbDNVpahKnXz25,25.00
16AayaZnykQu3nU98cVMoH66gGahEgDixatE11sNkEu74rHp,13.00
13m59AirZNWrLNPE4ezRfcUXALBPRcDDPwNEXtA4iE6bgHWT,50.00
14wnAqH4HZe4nFfDxna3J2iwqVzSDdWVBPjRvbCKU787TM4L,8.50
1581snsrdV87DnM7Jj9kk7uWNWwdd6Knu1njGJrMDsPr5WbU,5.10
13SqXkVmFCyUwWfd8sYu7S6Zi857SY94FjztyHb7odsNRZAw,5.00
15BUCcdeqbQ2QNDAptQCQ1wHYyze2A1VYEAjqUFjQETj7o2B,48.00
16VRP5Do8uMTb4KJ1ZHGQ8Tr8zuT6AukeEuVfGzEaEgdadzy,14.12
13VPmKArLkaPgbW9kpAAyqNaCaKTH3P7rNND8RRyY2yQNf6v,10.00
13THVzFqWh5MHJbJi4xMRF7L16xyexWAzB9jfCj57Zgi6W76,70.00
14kmvaizznLgPxiR3crmbP6xTKdLjEqZRLpfEerCjKrF2JZA,5.00
14MrcudTom7Rn4JdXkMy3FJRMvr7cGGiCBvR4JbiFRuhwEJG,5.00
13doukCoDGvTuFZtPZG3HfF48MYqPcwrJAGmCyvmsTrvdSQE,6.00
15Ghd7dbSkZjhdB54Lw2VQYqCuKy5p7seLLExKstxCHq9AuF,5.00
13tzFQyfVFnyhWrvfkB5tZMyFdyw1gKDVqdN5K5HuLx3VRA6,20.70
129PscryH2HP7ESaYK29KHkaTh8SNJ3Ukb4hhsUH5P79bvCA,8.00
143hKS2yZpGVjbek9b9xDCFnmqFPuSFj134VjjhrAXWxnnLv,5.00
16PvyEadaiPjkKmiCUxfFFWi7uJwyzco8Ga3pTraVZNEZkTS,6.80
14ktbYAYRSzLcdg1ntgC9Bt7dnv5Y8PrJ8vF1ujZsVWoRPjN,100.25
13B7z1evqoveyJCKMwppwN2dF1y22WczHqq6AfUL5tTtNvsR,5.00
14pEDtyHg6yry2wtQsTL4aUJmiVzEj7Go3nDYWB6SgmFxCNq,130.00
1557dYRZaXRFzry3YNX1GYUnyTezHzYG6xTughrjnPcgg92y,6.00
13pSggeByrSUKPBh87ngsuqobMYPQ1dVD6hJxxC46KVgoHtf,333.00
14Asz8zGcmpZtsgxwSAA6zppBnpsDBgfUaPUjRarinpNHjvm,153.21
14N95E6NfjTH2CRAFDSi2mQP9GS6n3LirjhPifRqmAo9HpWF,65.00
15Y1WGtmdayPkiVZ78YMDYkMttTNnP9VkK9WPEEKsZZvyMNu,64.76
13WNUY1yi5vpvLAtdryfGBQy2Y9XDvrmDBQAJ4F95HLxaVwe,5.00
16MRgP4rDStxaWfuSeL4EMt5e6xpnPn7mVT4UKX4qfCbCd6f,100.00
15rQVsMpKcmdcfhyRC2HJ93HPYfiRvnsNwdabcGzMFfMMGmQ,10.50
1Gz8GGxNUVJBydkhQxKaj7pBhzs1rb1h7MGuhbRCUfBinRy,100.00
13HRbApEdxL6xTJeieyZQnmay2QgPTarmeGoyrjZwmtZxZmT,100.00
1md4KqBKaDWxdUgi6yqNjNFRTv8VdmfggS3uac1YDmYLTis,5.00
15T3rTYnbUm7EgpWfeF6mrEajiFkKACGVQisVSf6F3KkoK6t,300.00
14YKp8MLycaDRrSJUGrkamsxjQeqoo5pVWAMmx37HbLX2U9E,44.00
13gZLMD3yPQjDYRdsrECN3ZgTJE47T8UdNGSn4rRWoWngGgB,400.00
15ARAU1znz5FDrehp85G8oiLnE4mdsMYrqhGW4EckuuKkg2j,15.00
15TD8W8jCagzfovUNx582T1qPFkBujc9dCmkiePpAy1msVWu,5.00
16kmbXhTGCwkXzdQMsE5AMJHddqLfRynJJL4ycFZg91zE7H1,10.00
14GpzboK9KN4ABzzGnQ8Y3fc7BkhLCDcp1JTjwY8EWkeyMkQ,30.00
165LymLzGLUbhAVXoVhis6AmGERK1NSgtJrhTzs29Ldd4Ly7,10.00
15cpSv2Zio1jaYFA39qnLKxSg3gCrLFaAFKene4eYE8yY9j8,14.19
11wgu6Tt7iZfWvx5U6svduVJGUBBy4ZX2cyiTzG5YxqWrob,100.00
16LzWz6PB2Wk6TzYv1Lrf8wVuPt7uAc7zx3mYHRbq91yEL4s,381.00
1f1Dsoc5T3tFSky2uNB3Yju84GsaZdfjnFJHQbpaesjoNd5,"50,000.00"
1YwLkELyBzi1nc74hmxLwGrJzDhjrimq8E7PTdLGiVqYMqS,5.00
16hpCeBoBqQcHitrmcwCQDsBs4isfxM2PasiL6v7Va62VsyE,100.00
15Xxn5oGaZcRx3LWZka4rRUvC85ZfFHvrR338rNHSRA5ogKQ,20.00
1RfT4UmhbJCRd337wCuaXyu8JMh6px9kvziZe4hUYAGkur5,104.00
129k2RiQPFvdsqBZsrqHKCgbs16jio71B6k8MSW2fVhEV44p,5.00
155hB1trRNAaXQ1GikX8NjA18y4GJ34gcjkXo1zZBLwFWxW2,25.00
13Z7x6htRfuhr6RExSaRjKmawbyFvVYCDqrbTBawSMXwjGNy,5.50
16D2nra3qUsBC9QhDHMd1VMUsgojfsUB7p33tz5sEfjH9VDd,10.00
16DFT1zELyke9WV7bQrVUcavzL9EqZpye4o3RcPqMpaVo3LW,10.00
1ZR741oJawafq7XsCpo7iNfKyecc15qarye1pXMiCqvqGux,25.00
14QwDDSwrUu6yH1uW4y87r1otQkQhGMo96AjAGqqtQjygi9Y,57.00
13Xy3g2X39Tf1HM85YJArVE3fad8J6yHosc8ZR4yyEGstp8t,10.00
1EejGMnn6AU4GgfqXwu5WYpAnchdetGd9KhLNxVqbN3RBZp,10.00
1513n1iYMPV4Bpgu4fRNGbTXYvgw9KEUX69tK7sXZvZfdF1j,10.00
15fuaNa1YEitP9qWmKGCSciJCjV3rYzGGLAR3CixU2eKE3fb,5.00
12WFzv8mR22FBcmEaX7V34uHQsBein2zM2vAxh7UuRtWXcZp,50.00
15ArYXJaqCyTXFAJbFMJY1D79uFRdqU3p5tW2EtmAh6tMGub,505.00
15r4Jv5DmAUjiYXQ1PTERyBNLJ3WqBM2c9aEhPhPW4pjL41Z,886.00
1uZRtKiDr3vky5gecBe1JcTJJwBUgXKCPX5iE2J7wf9JNXr,5.00
14VnKYVc6rYVGGgPHQyET5RFbVDSZgS5sXEx7TYcbgtZKHT4,280.00
12C36wqm6vXS6d7Nttfcsid1KV4wC38xgMp7QRRgdQuofCKU,215.00
15iXnaVxPMhhnJd9vEeYqDz5svEQhFUfww9RbSCZWMvZpSz2,25.00
15Doapat3eiJR31q21u5PBiLrkWmSmP55mGkLwYCKrbnp3j7,18.00
153bvoqapDAjznSJMUrjKSSQCWv1Eb74qngxbVDtMjotB2ct,6.10
1GzZ5bKm1AQmyvJAZorniYE18QkvdfVuk41mncgDGa9PUaU,53.00
12Z8vWgQZSDhVXdvoUxpbdfcr9KDH2W3sypL42m9neJoDpYu,25.00
15cz9VftywdV2tXNJswKsVAMhSmzhckGZKwr2EorkxG4rG5g,61.20
15zArxAvuPx8JJoCART7z9YGcy2Qdtt8W5euazXHWnSQjprc,25.00
14zQMBfVtCVwFEn9dah69qrSnG3VgbdxqARV7J7MurtWwmQc,10.10
15wNnWJYznd1XBKoJ2yZ2ebpPxc1RvAQGZkQUucePBRZqKZi,100.00
152Re2H5s8dx1ZjhVdiF5qHFgB8KLu82SkVY6dGqBtWyPznf,201.90
1ZWHNDHpi78bhZHTaPu7BNS5dzJTZ95pdEbhC4FAL3S1BXq,6.20
121uXp8YkwU2QjWVqt8pXV9xyqH5W5M4bwGYKhhAm5kEso9V,5.00
157upVHkFwhxx1WKh5B4qGGcgLydktGpdCnKx59k7oTMV8Pg,100.00
16Zgkcf2qDtzyNtY6HtpWpnJd24xj5CZsbfYqY9SGZTxsKVH,84.00
1vNts7NnxMCCyDJX2gDxyVK92ChJfS6PzF8UZ7wZtb8LV8E,10.00
1s8ydjj5h55CuGaK2V6bFHsRJEu1TaKyDjHhkjUevxTPMMh,50.00
14MBRtPuecs6YCDDJDpYDZ3VLzzChVJUp14X1WsvGANThQxS,"1,503.00"
15p9X9RtASgxNRPmfCZrrLf1LdhTpFahw8hJD1WQkRe3Luv1,20.00
15z843aaVS7djo2FQopqoVbeF7VChiboK6i3z1DD1PSfgnbp,"4,000.00"
15vqegskZjZbWfcUi1wvY9Sv5yoVgbhCUUgv7Uy6o1HFcVVw,100.00
1218hxfRAK5YJj2xjLD9CpbUyNs1eJgLrKEZdKkzt48yetjH,50.00
1RncUpuMD15C2kEPJntVNwiUYSWbqfGoa9gGve2TxBMqqki,131.00
16dCz7TLTqwG28wVgdCiU2nvYJ4tbRSk2NUjNEmwLF9wkCfR,5.00
156HsmMPoUAhvvUhd7ukKyyLKsLJxSmJAUoYiCD1j2KTZDVx,49.00
124GHm1TjAUp4mtqNyCUAfhhoSva5kUofQah7Qqy8MsNP6dG,5.00
13jay7ky7Ps3RQbESSEHdrbK5r1pLQ89FPCYtVtShPNaqVWD,10.00
1sji8uXGR9fTU51qogujvoiyerapjWQwUJZsQNBbWheVK7w,342.00
1CF6u16Ac3DJ4VHtTfUx5DCM3DKaeZ4faMFBo18d6AZbaLo,39.50
15JEUrS6gca4SrWbQF6yPQVViU6JjTw4uf182oECFjksbjQ9,17.00
15LoMhQznHuJgYgLnSJ9oyk6UBsstJDZ1YvqVHspWxZuCrUP,33.00
12BhN4Jke5hLaDxKsgKp9EJ8p9qvmHGnP7v8Gmh6yLKfRN64,201.00
1Yj4pWxDn3euU39LjwMHnSjqMRgH2tPoz33aCpVQ16J5nqe,150.00
16MbsPsxB65Mac8Gk4v9bnhQ8QYjxXmmu1g1mGapPXaerAip,80.00
121W2uiNBxmQrodcocU1LysuYk4vWR3tCLq8XsmZ46Q9D6Rb,5.00
15XRveAhesDNjL1fuFLEaj32KjymnVwQuLE2B1xETkVs1dq3,20.00
162GgYBMk3ozxMTzsRFRfjutRuPWPd4XizvEN3CYSpABodXY,10.89
12LKu6rcYuH9dEmRdgwukfAPLorYCJwv9ivrw16S7KxSQoAb,10.00
12nTCptDncpNUgZZcphpCnMkW3pnRy4nMs9bNDCRm6TjBJ8J,110.00
15kYxrFQFEeCTf5Um6BC77Dp2FMxqtUZbBvoWGLh3xdPA3Fo,5.00
14othG2beRkdR2JEha47cQPqHrGuzjR42j69GwzXuDPCZeCw,10.00
15V9nnqu6zAgPPtVe4tzScreCu5gwn5nvLe7QgEeWuT5jhEH,5.00
148DaUeoV64z7aG8nhu7FHnSmcUFdV33RNWx4SVC2k8udNDJ,5.00
12mkWNS6vVF6CfxWaSP5MSnXtpds9z2UbAeCqVDDoE9fZFds,35.00
145T7WsWyamKBWnVhz5sK4BHVZdYLxTfS6MtJjjoGpiMcDCB,10.00
14DnBuA7Qt4ZywXJ2pWSG8AtMcAWNJZzRJHeF6X7xmAxXQmE,"1,000.00"
16Cjcc4BNDEhYj16mPmat1bXNjWqPX1dZ5HqpL9MgCSV8is6,40.00
14SXFFSBEbk7ebeVbNQXFKSYVrqGgGQMujKbvMsqbEcjCpvF,8.00
152x5jZfvxstsr3Yp768d5j2YpXroiwVhXb9SGThUjX7r3qa,90.00
12QbkW6kPCRi7qi4DPsNMF6RJ9W3AE8Cdo6SzntSHfPhouSF,5.00
16hRqYxjRWNYwjYu3LPFChV2hFi364rFccj2ovTorXtGM4qs,50.00
15V66fBVcRKGeJvjybkzvuACR2drxAQsFnYKGhb4yh9f6c7e,5.00
121FoH7xaJ9mMeAW7CokDff8qhUDTiga5dGtTQbt1qw41pVN,10.00
12mHijC9pKZHdWcXU38yfVhq348zyz8jzwEoyKaecTAKuTtr,5.00
15rVNQpst81CmQEJmwbTeMV3WALTqWnEoq517fDuwXKRZi83,10.00
13icgVsNJHfXtzSt2KEd7iuasYng8TVj1WZhRy3Ry6b44eWd,5.00
145wngTqKDhvU1Ww7bzUZt67YdRJweBVfs3UnwyR6vCyvc1d,10.00
1Bms9TBwsEM2bzcYhc25FoZp7BKXxDpvGstQ21qtqBqWQoL,5.00
1A8CeR4Bz3xWntT851MbWqdY9oDTDg7SY2V826MkYp5fpPH,10.00
1bJ8Cb8BZqoW2m86aPNQNxsrz7SeTMBKPqxmxVUQT66YBEM,10.00
15M6ztGYk4RaVijFsekH4YtFkNdoJr8mStdkhbuA4o2AUnCq,5.00
16eDZSfv57XgWkeKCki5EczuZkRAuFCPtpkb1HU7h94Mpyi,6.00
14BL4QJRGyRzo186hydZWqPa5yj4kzHkd4Pxq7TNzE3JRg73,25.00
12BTCt4WGKkESrwtdiMSwTQJ4c7AZBukofPZtGQNPpGGW21i,16.00
1xRyKPak8wNorxdkxiGuUpS5BDZTPJuqzfCJYrckgm4X3Z9,72.00
14DRoucVHuqtZmZjtPaTKw4PWWniX68dGVuBV5hjMKMT4Pw6,5.00
16kjKr3DYQcaiJT7NxNznwzskZhfKrhdJ88Dp1u9wZCFkRGX,10.00
14NEircNpdTohkWmmDVAotGcgdKK6SCaZiCx2CsRnio1hMN8,26.00
12WjNHkYR8KYz7bYCemYLAeMrrhDLbgZWfgvMjBnKC3TEdf5,50.00
12y3mzEC8GSKDaRTnA8DvAABh3Y9F32fZeTEd4geXJig3riE,10.50
15PVDhMMy6D4x7AQLvaMXrbnxVZZFPZhhkUxnuZ1B4VsptVi,10.00
14rGj5dq7eiGJoDQsBHQhQKVgW71X4WLjV3TmBsJLHBxNw5x,10.10
124KVWeqD7aYrXquvUXHJZZXDzitLRzAMRHYGY6btX3gGXjG,250.00
12s83iHKCN1JpdhRhCs2yDdH4CKLhYWupdQjAFEzX2DCg9e2,32.00
126jgDWRTrv1t3h8uxQDZfHjZQtAXP6TxpYBSbuENDv6cv7f,10.00
16P8YkdiK2ewf8o3sdPxQUjTRGiLST2CdKDUrsoaHFXvrK25,20.00
14im5wC4PzQZ4mtXBnhgGzkmnEdyGqPcqsrM4GmrzjoL71RA,18.00
14QdjfiagsC1st3iXXGPMNSBmAQU3Zwo9ZypxGPYuYcVdZHu,"1,000.00"
136EgDDNtrAhKVeX5GaGPFiomeKob9Kf2U1bM1DF8aLMrY6R,30.00
15Lzqt92RcgtVTByWHF4zZj56dVikx33B2nuXKwHPFcSTcsn,449.00
14zKZ9bNDp9aEskuZC1g31j9AvdYyyLuqBYLoWHgkkfNbxh5,5.00
16VNSE19rh9ENKxmjUtyXzmMt6tc8HBnyv6Vphy84tUj3kPe,697.00
12mk42x6pfrCn1YhpJwGRUs2VX4uHfw7er3DczvLcg9gyWpA,85.00
14z39d2ZmkKECgTUW7umsTyGzNZQuecPifTr3vKiskgH1hns,17.00
15BWcuq6Wernan4ycDwoA4buWwcR3bLeqp6YWNWwFLaRX29J,11.00
14QZYh3bSaCiwQXD6pdPdsje2dGn8F8dErEmf95pi2xmExSz,20.00
15Az8jArzhzAosSkwFaPWwjqykTiQbxDfMQkex9hpdJJuNP1,10.00
16DPgf2ywf8HR5WhQfjXdoGXc2Fsi45DTpsqjUQ6iuvWCQ6Y,102.25
1nLUwDrhffKiE1LYPUsyBqRirRmrcwwZVLWhXBAnE1rdSgG,5.00
165apu9CJaGgpHfNnZhzuyxDrkntWKeJX3WEqjfG9i7HhvSh,"30,000.00"
12jUdktoBBvKxevpidCaCcCswz1K6d291CtuLvvDDjggeqwx,10.00
1RKPq9CkCDKicqQKZftx7kbCRHWSPvYAQJiG5bXMVStFfG9,25.00
